"site_code","year","mean_sst"
"CS54",2010,25.8044931506849
"CS54",2011,25.3257260273973
"CS54",2012,25.3077595628415
"CS54",2013,25.3703835616438
"CS54",2014,25.2369863013699
"CS54",2015,25.6306575342466
"CS54",2016,25.8863934426229
"CS54",2017,25.7397808219178
"CS54",2018,25.3519452054795
"CS54",2019,25.1804657534247
"CS54",2020,25.5763661202186
"CS54",2021,25.7063287671233
"CS54",2022,25.9134794520548
"CS39",2008,25.057131147541
"CS39",2009,25.401397260274
"CS39",2010,25.6440821917808
"CS39",2011,25.1082739726027
"CS39",2012,25.1829781420765
"CS39",2013,25.2153698630137
"CS39",2014,25.2650136986301
"CS39",2015,25.566
"CS39",2016,25.8033879781421
"CS39",2017,25.5409589041096
"CS39",2018,25.2650136986301
"CS39",2019,24.9304109589041
"CS39",2020,25.5311475409836
"CS39",2021,25.6880547945206
"CS39",2022,25.7182739726027
"CS38",2008,25.057131147541
"CS38",2009,25.401397260274
"CS38",2010,25.6440821917808
"CS38",2011,25.1082739726027
"CS38",2012,25.1829781420765
"CS38",2013,25.2153698630137
"CS38",2014,25.2650136986301
"CS38",2015,25.566
"CS38",2016,25.8033879781421
"CS38",2017,25.5409589041096
"CS38",2018,25.2650136986301
"CS38",2019,24.9304109589041
"CS38",2020,25.5311475409836
"CS38",2021,25.6880547945206
"CS38",2022,25.7182739726027
"CS36",2008,25.057131147541
"CS36",2009,25.401397260274
"CS36",2010,25.6440821917808
"CS36",2011,25.1082739726027
"CS36",2012,25.1829781420765
"CS36",2013,25.2153698630137
"CS36",2014,25.2650136986301
"CS36",2015,25.566
"CS36",2016,25.8033879781421
"CS36",2017,25.5409589041096
"CS36",2018,25.2650136986301
"CS36",2019,24.9304109589041
"CS36",2020,25.5311475409836
"CS36",2021,25.6880547945206
"CS36",2022,25.7182739726027
"CS33",2008,25.0425409836066
"CS33",2009,25.3679452054795
"CS33",2010,25.6111506849315
"CS33",2011,25.1026027397261
"CS33",2012,25.1797540983607
"CS33",2013,25.180904109589
"CS33",2014,25.2433150684931
"CS33",2015,25.5495068493151
"CS33",2016,25.7883333333333
"CS33",2017,25.5340821917808
"CS33",2018,25.2535616438356
"CS33",2019,24.9164657534247
"CS33",2020,25.5181693989071
"CS33",2021,25.6869589041096
"CS33",2022,25.7161369863014
"CS32",2008,25.0425409836066
"CS32",2009,25.3679452054795
"CS32",2010,25.6111506849315
"CS32",2011,25.1026027397261
"CS32",2012,25.1797540983607
"CS32",2013,25.180904109589
"CS32",2014,25.2433150684931
"CS32",2015,25.5495068493151
"CS32",2016,25.7883333333333
"CS32",2017,25.5340821917808
"CS32",2018,25.2535616438356
"CS32",2019,24.9164657534247
"CS32",2020,25.5181693989071
"CS32",2021,25.6869589041096
"CS32",2022,25.7161369863014
"CS31",2008,25.0425409836066
"CS31",2009,25.3679452054795
"CS31",2010,25.6111506849315
"CS31",2011,25.1026027397261
"CS31",2012,25.1797540983607
"CS31",2013,25.180904109589
"CS31",2014,25.2433150684931
"CS31",2015,25.5495068493151
"CS31",2016,25.7883333333333
"CS31",2017,25.5340821917808
"CS31",2018,25.2535616438356
"CS31",2019,24.9164657534247
"CS31",2020,25.5181693989071
"CS31",2021,25.6869589041096
"CS31",2022,25.7161369863014
"WP-S2",2008,15.4754098360656
"WP-S2",2009,15.5498630136986
"WP-S2",2010,15.8772602739726
"WP-S2",2011,15.4955890410959
"WP-S2",2012,15.5046448087432
"WP-S2",2013,15.969205479452
"WP-S2",2014,15.9528219178082
"WP-S2",2015,15.471698630137
"WP-S2",2016,15.7063114754098
"WP-S2",2017,16.1579452054795
"WP-S2",2018,16.0165753424658
"WP-S2",2019,15.8275616438356
"WP-S2",2020,15.3317759562841
"WP-S2",2021,15.5605753424658
"WP-S2",2022,15.6072054794521
"WP-S27",2008,15.4720765027322
"WP-S27",2009,15.5626849315069
"WP-S27",2010,15.8667123287671
"WP-S27",2011,15.4959726027397
"WP-S27",2012,15.5055464480874
"WP-S27",2013,15.9544657534247
"WP-S27",2014,15.9595068493151
"WP-S27",2015,15.4694246575342
"WP-S27",2016,15.6376502732241
"WP-S27",2017,16.1181917808219
"WP-S27",2018,16.0179178082192
"WP-S27",2019,15.7253698630137
"WP-S27",2020,15.3104098360656
"WP-S27",2021,15.6278082191781
"WP-S27",2022,15.6053698630137
"WP-S22",2008,15.4541530054645
"WP-S22",2009,15.560904109589
"WP-S22",2010,15.8458082191781
"WP-S22",2011,15.4757808219178
"WP-S22",2012,15.4910655737705
"WP-S22",2013,15.9475890410959
"WP-S22",2014,15.9267945205479
"WP-S22",2015,15.4387671232877
"WP-S22",2016,15.598087431694
"WP-S22",2017,16.0537534246575
"WP-S22",2018,15.9599452054794
"WP-S22",2019,15.6786849315068
"WP-S22",2020,15.2494262295082
"WP-S22",2021,15.5792876712329
"WP-S22",2022,15.5292054794521
"WP-S23",2008,15.4541530054645
"WP-S23",2009,15.560904109589
"WP-S23",2010,15.8458082191781
"WP-S23",2011,15.4757808219178
"WP-S23",2012,15.4910655737705
"WP-S23",2013,15.9475890410959
"WP-S23",2014,15.9267945205479
"WP-S23",2015,15.4387671232877
"WP-S23",2016,15.598087431694
"WP-S23",2017,16.0537534246575
"WP-S23",2018,15.9599452054794
"WP-S23",2019,15.6786849315068
"WP-S23",2020,15.2494262295082
"WP-S23",2021,15.5792876712329
"WP-S23",2022,15.5292054794521
"WP-S17",2008,15.4367486338798
"WP-S17",2009,15.5526575342466
"WP-S17",2010,15.8279178082192
"WP-S17",2011,15.4491232876712
"WP-S17",2012,15.480737704918
"WP-S17",2013,15.9407123287671
"WP-S17",2014,15.8961643835617
"WP-S17",2015,15.4039726027397
"WP-S17",2016,15.5605464480874
"WP-S17",2017,15.9859726027397
"WP-S17",2018,15.8958356164384
"WP-S17",2019,15.6301095890411
"WP-S17",2020,15.185218579235
"WP-S17",2021,15.512904109589
"WP-S17",2022,15.4467123287671
"WP-S6",2008,15.4563661202186
"WP-S6",2009,15.5488219178082
"WP-S6",2010,15.8565205479452
"WP-S6",2011,15.4691780821918
"WP-S6",2012,15.4905737704918
"WP-S6",2013,15.9557808219178
"WP-S6",2014,15.9175342465753
"WP-S6",2015,15.4287123287671
