"taxon","family","class","guild","limit","side","lat1","lat2","dLat","lon1","lon2","dLon","site1","site2","N_site","temp1","temp2","dTemp","total_log1","total_log2","pop_trend","presence","range","trophic_level","trophic_group","max_length","water_column","habitat","max_depth","therm_max","therm_mid","sgi","region","latitude","longitude","dSST"
"Sufflamen fraenatum","Balistidae","Actinopterygii","tropical","northern","both",-23.1287200000005,-23.1349599999996,-0.00623999999909941,113.752320000004,113.740399999999,-0.0119200000047641,"NMP-S3","NMP27",69,24.2370588235294,24.3929958960328,0.155937072503402,2.6094379124341,2.09861228866811,-0.51082562376599,"rare",2784,3.4,"Benthic invertivore",38,"Demersal","coral",186,31.207,25.3825,17.184764,"SW",-23.12872,113.75232,0.7254275152684
"Sufflamen fraenatum","Balistidae","Actinopterygii","tropical","southern","west",-23.2174999999998,-23.2174999999998,0,113.754660000002,113.754660000002,0,"NMP26","NMP26",69,24.6127359781122,25.5538131818023,0.941077203690067,3.484906649788,2.6094379124341,-0.8754687373539,"rare",2784,3.4,"Benthic invertivore",38,"Demersal","coral",186,31.207,25.3825,17.184764,"SW",-23.2175,113.75466,-0.286478885873802
"Sufflamen fraenatum","Balistidae","Actinopterygii","tropical","southern","east",-31.7506700000006,-31.7875000000002,-0.0368299999996111,159.236819999999,159.281449999999,0.044630000000069,"LHI32","LHI43",69,21.5203237574099,21.81707250342,0.296748746010064,5.47733681447821,5.06044301054642,-0.416893803931788,"rare",2784,3.4,"Benthic invertivore",38,"Demersal","coral",186,31.207,25.3825,17.184764,"SE",-31.75067,159.23682,-2.8134643201543
"Synodus binotatus","Synodontidae","Actinopterygii","tropical","southern","west",-21.8363299999988,-23.3192500000004,-1.48292000000156,114.177770000004,113.780700000003,-0.397070000001222,"NMP-BF4","NMP-P2",69,25.5851983584131,26.156267281106,0.571068922692902,3.83321334405622,4.3322045101752,0.498991166118988,"rare",1893,4,"Higher carnivore",18,"benthic","coral",88,30.674,25.5933,3.2962454,"SW",-21.83633,114.17777,-0.168325708476296
"Synodus binotatus","Synodontidae","Actinopterygii","tropical","southern","east",-32.7097599999981,-31.5835500000013,1.12620999999686,152.159250000022,159.06596,6.90670999997772,"PS20","LHI11",69,20.729876880985,21.8542818057456,1.1244049247606,3.19722457733622,4.66356164612965,1.46633706879343,"rare",1893,4,"Higher carnivore",18,"benthic","coral",88,30.674,25.5933,3.2962454,"SE",-32.70976,152.15925,-1.38504897652437
"Synodus binotatus","Synodontidae","Actinopterygii","tropical","northern","both",-10.0387499999998,-11.9805900000001,-1.94184000000027,144.691980000003,123.335229999999,-21.3567500000042,"CS193","NWS11",69,27.1813269493844,28.856976744186,1.6756497948016,1,2.38629436111989,1.38629436111989,"rare",1893,4,"Higher carnivore",18,"benthic","coral",88,30.674,25.5933,3.2962454,"N",-10.03875,144.69198,0.7794489126846
"Synodus dermatogenys","Synodontidae","Actinopterygii","tropical","southern","east",-33.8388000000003,-33.8401099999995,-0.00130999999920789,151.279050000001,151.277490000001,-0.00156000000032464,"SYD35","SYD31",98,20.2829138166895,20.7215047879617,0.438590971272198,4.71357206670431,4.78418963391826,0.0706175672139535,"common",4634,4.2,"Higher carnivore",24,"benthic","sand",97,31.1889,24.850425,10.7363756,"SE",-33.8388,151.27905,0.923452607402702
"Synodus dermatogenys","Synodontidae","Actinopterygii","tropical","southern","west",-23.1770099999995,-23.1262700000005,0.0507399999990028,113.759870000005,113.761579999998,0.00170999999367893,"NMP-C1","NMP9",98,24.6528317373461,24.3820519835841,-0.270779753762003,4.95124371858143,4.78418963391826,-0.167054084663166,"common",4634,4.2,"Higher carnivore",24,"benthic","sand",97,31.1889,24.850425,10.7363756,"SW",-23.17701,113.75987,-0.278403265232907
"Synodus dermatogenys","Synodontidae","Actinopterygii","tropical","northern","both",-10.2875,-10.4413600000003,-0.153860000000288,143.709780000002,144.452929999999,0.743149999997627,"TS8","CS187",98,27.0074965800274,27.5225581395349,0.515061559507501,2.6094379124341,2.6094379124341,0,"common",4634,4.2,"Higher carnivore",24,"benthic","sand",97,31.1889,24.850425,10.7363756,"N",-10.2875,143.70978,0.772996365728599
"Synodus jaculum","Synodontidae","Actinopterygii","tropical","southern","west",-17.50218,-14.6570600000001,2.84511999999992,118.96276,145.450760000005,26.4880000000046,"NWS63","GBR228",30,27.8661285909713,27.1023529411765,-0.763775649794802,3.484906649788,4.17805383034795,0.693147180559945,"rare",2596,4,"Higher carnivore",20,"benthic","coral",100,31.156,24.4758,0.7783046,"N",-17.50218,118.96276,0.215266757865901
"Synodus jaculum","Synodontidae","Actinopterygii","tropical","northern","both",-11.9834,-9.88632000000004,2.09707999999995,123.327099999999,129.547480000001,6.22038000000141,"NWS13","OS3",30,28.7708344733242,28.7214130434783,-0.0494214298458999,1,1.69314718055995,0.693147180559945,"rare",2596,4,"Higher carnivore",20,"benthic","coral",100,31.156,24.4758,0.7783046,"N",-11.9834,123.3271,0.0861422708617994
"Synodus jaculum","Synodontidae","Actinopterygii","tropical","southern","east",-35.1127200000019,-35.1127200000019,0,150.767200000002,150.767200000002,0,"JBMP-S15","JBMP-S15",30,19.8703556771546,20.1471409028728,0.2767852257182,3.07944154167984,2.6094379124341,-0.470003629245735,"rare",2596,4,"Higher carnivore",20,"benthic","coral",100,31.156,24.4758,0.7783046,"SE",-35.11272,150.7672,-1.5590821200657
"Synodus variegatus","Synodontidae","Actinopterygii","tropical","northern","both",-10.0668699999999,-10.1155799999998,-0.0487099999999145,143.869690000003,144.457769999998,0.58807999999442,"TS12","CS200",344,26.9724487004104,27.3972503419973,0.4248016415869,3.89037175789616,4.13549421592915,0.245122458032985,"common",3416,4.2,"Higher carnivore",40,"benthic","coral",121,31.137,25.01625,18.6542092,"N",-10.06687,143.86969,0.315512995896
"Synodus variegatus","Synodontidae","Actinopterygii","tropical","southern","west",-23.3192500000004,-23.19459,0.124660000000429,113.780700000003,113.752090000001,-0.0286100000015495,"NMP-P2","NMP25",344,24.8147195622435,24.3515868673051,-0.463132694938398,6.23110861685459,6.39362754635236,0.162518929497775,"common",3416,4.2,"Higher carnivore",40,"benthic","coral",121,31.137,25.01625,18.6542092,"SW",-23.31925,113.7807,-0.298007258564798
"Synodus variegatus","Synodontidae","Actinopterygii","tropical","southern","east",-33.8401099999995,-33.8393100000009,0.000799999998669421,151.277490000001,151.277739999997,0.000249999996441375,"SYD31","SYD34",344,20.2820109439125,20.6765054818692,0.394494537956682,6.01063529409626,6.3890717298165,0.378436435720245,"common",3416,4.2,"Higher carnivore",40,"benthic","coral",121,31.137,25.01625,18.6542092,"SE",-33.84011,151.27749,0.13522307407214
"Taeniamia fucata","Apogonidae","Actinopterygii","tropical","southern","west",-14.6870799999998,-14.6870799999998,0,145.443270000002,145.443270000002,0,"GBR224","GBR224",31,26.8054582763338,27.0653077975376,0.259849521203801,9.57960445153763,8.75018416225784,-0.829420289279797,"rare",4054,3.5,"Planktivore",10,"pelagic site attached","Coral",NA,NA,27.522,1.2681346,"N",-14.68708,145.44327,0.259849521203801
"Taeniamia fucata","Apogonidae","Actinopterygii","tropical","northern","both",-14.68689,-10.28793,4.39895999999997,145.441949999999,143.717589999994,-1.72436000000482,"GBR225","TS7",31,26.8054582763338,27.3687688098495,0.5633105335157,6.63478960316925,5.83628190695148,-0.798507696217771,"rare",4054,3.5,"Planktivore",10,"pelagic site attached","Coral",NA,NA,27.522,1.2681346,"N",-14.68689,145.44195,0.0253625170999001
"Taeniamia fucata","Apogonidae","Actinopterygii","tropical","southern","east",-17.12526,-20.1552599999997,-3.02999999999976,152.075900000001,149.035709999998,-3.04019000000261,"CS92","GBR142",31,26.6481532147743,25.4650068399453,-1.183146374829,1,5.26267987704132,4.26267987704132,"rare",4054,3.5,"Planktivore",10,"pelagic site attached","Coral",NA,NA,27.522,1.2681346,"N",-17.12526,152.0759,0.3749794801641
"Taeniura lymma","Dasyatidae","Elasmobranchii","tropical","southern","west",-23.2019399999996,-23.2131299999987,-0.0111899999990293,113.762480000003,113.762959999995,0.000479999992037961,"NMP24","NMP10",54,24.612366621067,24.3023392612859,-0.310027359781099,4.17805383034795,4.63758615972639,0.45953232937844,"rare",2531,3.6,"Benthic invertivore",35,"benthic","sand",70,32.215,27.3555,8.9251249,"SW",-23.20194,113.76248,-0.284730625761501
"Taeniura lymma","Dasyatidae","Elasmobranchii","tropical","northern","both",-10.5190499999999,-10.0696,0.449449999999954,143.092940000001,143.875440000003,0.78250000000142,"TS5","TS11",54,27.2657181942544,27.4215731874145,0.155854993160098,1,1.69314718055995,0.693147180559945,"rare",2531,3.6,"Benthic invertivore",35,"benthic","sand",70,32.215,27.3555,8.9251249,"N",-10.51905,143.09294,0.6320595835234
"Tectus pyramis","Trochidae","Gastropoda","tropical","southern","east",-23.2549099999998,-31.5129299999985,-8.25801999999868,155.554579999998,159.042799999997,3.48821999999839,"CS22","LHI28",154,24.5924350205198,21.8256908344733,-2.7667441860465,4.17805383034795,4.8286413964891,0.65058756614115,"common",2687,NA,"Herbivore",4,"benthic","coral",NA,31.136,25.0775,NA,"N",-23.25491,155.55458,0.690560875513
"Tectus pyramis","Trochidae","Gastropoda","tropical","northern","both",-14.6460999999999,-13.87003,0.776069999999905,145.453859999999,146.577650000003,1.12379000000411,"GBR232","CS158",154,26.8992749658003,27.2708207934337,0.371545827633401,3.99573227355399,4.49650756146648,0.500775287912489,"common",2687,NA,"Herbivore",4,"benthic","coral",NA,31.136,25.0775,NA,"N",-14.6461,145.45386,0.229411764705901
"Tectus pyramis","Trochidae","Gastropoda","tropical","southern","west",-28.8535400000001,-28.71504,0.138500000000011,114.010869999999,113.79074,-0.22012999999906,"WA47","WA167",154,22.270902872777,23.4431322556759,1.1722293828989,6.85220247977447,7.37842618365159,0.526223703877112,"common",2687,NA,"Herbivore",4,"benthic","coral",NA,31.136,25.0775,NA,"SW",-28.85354,114.01087,-0.222253614193352
"Tetractenos glaber","Tetraodontidae","Actinopterygii","temperate","northern","west",-37.8971200000001,-34.4444900000002,3.45262999999985,144.98273,138.197020000001,-6.78570999999889,"PPB10","GSV134",54,16.1160465116279,17.7941313269494,1.6780848153215,2.38629436111989,1.69314718055995,-0.693147180559945,"rare",362,3.2,"Benthic invertivore",16,"Demersal","sand",10,23.751,18.2995,0.2911248,"S",-37.89712,144.98273,0.419343365252999
"Tetractenos glaber","Tetraodontidae","Actinopterygii","temperate","southern","both",-39.1130900000003,-39.0396,0.0734900000002483,146.430339999999,146.30469,-0.125649999999837,"WP-S18","WP-S6",54,15.6480574555404,15.5998700410397,-0.0481874145007488,5.47733681447821,5.21950770517611,-0.2578291093021,"rare",362,3.2,"Benthic invertivore",16,"Demersal","sand",10,23.751,18.2995,0.2911248,"S",-39.11309,146.43034,-0.0645964432283996
"Tetractenos glaber","Tetraodontidae","Actinopterygii","temperate","northern","east",-33.8330399999996,-35.0851299999998,-1.25209000000014,151.278980000002,150.69402,-0.584960000002525,"SYD36","JBMP10",54,19.9694664842681,19.4485909712722,-0.5208755129959,1,1,0,"rare",362,3.2,"Benthic invertivore",16,"Demersal","sand",10,23.751,18.2995,0.2911248,"SE",-33.83304,151.27898,0.846735701524199
"Thalassoma amblycephalum","Labridae","Actinopterygii","tropical","southern","west",-17.50713,-17.5474900000002,-0.0403600000001987,118.966350000001,118.968840000001,0.00249000000043509,"NWS62","NWS60",320,27.8661285909713,28.0813953488372,0.215266757865901,10.1478264665869,10.2178123868149,0.0699859202279445,"common",3526,3.1,"Planktivore",16,"Demersal","coral",15,31.224,25.728825,22.9174255,"N",-17.50713,118.96635,0.215266757865901
"Thalassoma amblycephalum","Labridae","Actinopterygii","tropical","southern","east",-31.7563599999996,-31.5466600000027,0.209699999996882,159.236269999996,159.06128000001,-0.174989999986593,"LHI31","LHI49",320,21.5137975376197,21.8609849521204,0.347187414500716,9.16308637558322,8.85979918056211,-0.303287195021106,"common",3526,3.1,"Planktivore",16,"Demersal","coral",15,31.224,25.728825,22.9174255,"SE",-31.75636,159.23627,-2.8134643201543
"Thalassoma amblycephalum","Labridae","Actinopterygii","tropical","northern","both",-11.9744800000001,-10.03484,1.93964000000011,123.381160000001,144.698929999999,21.3177699999978,"NWS6","CS194",320,28.7755950752394,27.4716415868673,-1.3039534883721,7.5206211275587,7.50279004591562,-0.0178310816430729,"common",3526,3.1,"Planktivore",16,"Demersal","coral",15,31.224,25.728825,22.9174255,"N",-11.97448,123.38116,0.0018254194602001
"Thalassoma hardwicke","Labridae","Actinopterygii","tropical","northern","both",-10.2273299999999,-10.0387499999998,0.188580000000146,144.58955,144.691980000003,0.102430000002556,"CS197","CS193",341,27.1178248974008,27.6921418856235,0.57431698822273,6.2040066870768,6.14166355650266,-0.0623431305741349,"common",3311,3.6,"Benthic invertivore",20,"Demersal","coral",15,31.17,25.554,28.1049453,"N",-10.22733,144.58955,0.458864569083499
"Thalassoma hardwicke","Labridae","Actinopterygii","tropical","southern","west",-17.6089,-23.1123400000005,-5.50344000000051,118.963640000001,113.750419999997,-5.21322000000431,"NWS51","NMP1",341,27.8272366621067,24.3732147742818,-3.4540218878249,8.85282781228175,8.69938940625674,-0.153438406025009,"common",3311,3.6,"Benthic invertivore",20,"Demersal","coral",15,31.17,25.554,28.1049453,"N",-17.6089,118.96364,0.206552667578702
"Thalassoma hardwicke","Labridae","Actinopterygii","tropical","southern","east",-31.5425200000011,-31.5332000000006,0.00932000000054956,159.061940000004,159.052120000004,-0.00981999999956429,"LHI40","LHI41",341,21.6021872625019,21.8596686426508,0.257481380148906,7.78219205600679,7.95272864462487,0.170536588618077,"common",3311,3.6,"Benthic invertivore",20,"Demersal","coral",15,31.17,25.554,28.1049453,"SE",-31.54252,159.06194,-0.146164136814399
"Thalassoma jansenii","Labridae","Actinopterygii","tropical","southern","east",-29.9579599999998,-30.2043200000001,-0.246360000000216,159.127589999998,153.264820000002,-5.86276999999629,"EMR33","SI3",74,22.0432558139535,22.6799726402189,0.636716826265399,6.32787616878958,4.2188758248682,-2.10900034392138,"rare",3425,3.3,"Benthic invertivore",20,"Demersal","coral",15,31.2675,26.145125,13.8141779,"SE",-29.95796,159.12759,0.421477428180598
"Thalassoma jansenii","Labridae","Actinopterygii","tropical","northern","both",-9.97456000000019,-9.87839984893799,0.0961601510622039,144.693999999997,129.287673950195,-15.4063260498013,"CS209","OS1",74,27.1434336525308,28.7190974729242,1.5756638203934,4.25809653802148,2.38629436111989,-1.87180217690159,"rare",3425,3.3,"Benthic invertivore",20,"Demersal","coral",15,31.2675,26.145125,13.8141779,"N",-9.97456,144.694,0.815704278503702
"Thalassoma jansenii","Labridae","Actinopterygii","tropical","southern","west",-17.2166200000001,-12.2405399999999,4.97608000000023,146.089180000001,122.983289999998,-23.1058900000025,"GBR194","NWS19",74,26.4356908344733,28.8179206566347,2.3822298221614,6.65248918026865,5.0943445622221,-1.55814461804655,"rare",3425,3.3,"Benthic invertivore",20,"Demersal","coral",15,31.2675,26.145125,13.8141779,"N",-17.21662,146.08918,0.0754202766378
"Thalassoma lunare","Labridae","Actinopterygii","tropical","southern","east",-32.5991900000005,-31.5466600000027,1.05252999999784,152.320609999998,159.06128000001,6.74067000001156,"PS5","LHI49",531,20.8512859097127,21.8564459644323,1.0051600547196,9.31385226739821,8.91971976092458,-0.394132506473632,"common",2895,3.5,"Benthic invertivore",25,"Demersal","coral",20,31.224,25.052,27.4174263,"SE",-32.59919,152.32061,0.199293803230201
"Thalassoma lunare","Labridae","Actinopterygii","tropical","southern","west",-26.12424,-26.12171,0.00252999999999659,113.237150000001,113.18267,-0.0544800000008792,"WA61","WA62",531,22.2761833105335,24.310009058306,2.03382574777245,9.53856321715243,9.4465561118168,-0.0920071053356324,"common",2895,3.5,"Benthic invertivore",25,"Demersal","coral",20,31.224,25.052,27.4174263,"SW",-26.12424,113.23715,1.9098174790441
"Thalassoma lunare","Labridae","Actinopterygii","tropical","northern","both",-10.4453300000001,-10.3225899999999,0.122740000000174,144.449179999998,132.712159999999,-11.7370199999986,"CS185","NT22",531,27.0551436388509,28.670010587242,1.6148669483911,7.18208490671663,6.96614673912369,-0.21593816759294,"common",2895,3.5,"Benthic invertivore",25,"Demersal","coral",20,31.224,25.052,27.4174263,"N",-10.44533,144.44918,0.8430302741926
"Thalassoma lutescens","Labridae","Actinopterygii","tropical","southern","west",-30.7092799999996,-30.7557199999996,-0.0464400000000929,115.118060000001,115.164969999999,0.0469099999988742,"JMP-S19","JMP-S17",389,21.4406429548563,20.8125581395349,-0.628084815321433,8.34729970074316,8.19818357710194,-0.149116123641221,"common",3527,3.4,"Benthic invertivore",30,"Demersal","coral",30,29.598,24.246,33.4995052,"SW",-30.70928,115.11806,-0.526702308830497
"Thalassoma lutescens","Labridae","Actinopterygii","tropical","northern","both",-16.78849,-16.4997399999998,0.288750000000242,146.268489999997,147.84345,1.57496000000296,"GBR204","CS146",389,26.7580346557227,27.0160054719562,0.257970816233495,6.59098698051086,6.57215403217776,-0.0188329483330918,"common",3527,3.4,"Benthic invertivore",30,"Demersal","coral",30,29.598,24.246,33.4995052,"N",-16.78849,146.26849,0.6776143523246
"Thalassoma lutescens","Labridae","Actinopterygii","tropical","southern","east",-31.5421800000003,-31.5332000000006,0.0089799999997453,159.106459999999,159.052120000004,-0.0543399999954204,"LHI46","LHI41",389,21.6449931600547,21.8620574555403,0.217064295485617,9.16990264735914,9.20767442435528,0.0377717769961379,"common",3527,3.4,"Benthic invertivore",30,"Demersal","coral",30,29.598,24.246,33.4995052,"SE",-31.54218,159.10646,-0.177315564426301
"Thalassoma nigrofasciatum","Labridae","Actinopterygii","tropical","southern","east",-31.5297900000003,-31.4974700000007,0.0323199999995722,159.05013,159.067670000001,0.0175400000008494,"LHI50","LHI18",183,21.3610123119015,21.8668034655723,0.505791153670799,7.11589212548303,7.16120732169508,0.0453151962120426,"common",949,3.5,"Planktivore",20,"Demersal","coral",15,29.813,24.291,28.1117405,"SE",-31.52979,159.05013,-0.034076607387199
"Thalassoma nigrofasciatum","Labridae","Actinopterygii","tropical","northern","both",-9.95826000000009,-9.95129999999991,0.00696000000017882,144.150609999998,144.031780000001,-0.11882999999699,"TS20","TS21",183,26.9644596443228,27.3741039671683,0.409644322845498,4.43398720448515,4.8286413964891,0.394654192003949,"common",949,3.5,"Planktivore",20,"Demersal","coral",15,29.813,24.291,28.1117405,"N",-9.95826,144.15061,0.286210670314698
"Thalassoma nigrofasciatum","Labridae","Actinopterygii","tropical","southern","west",-17.5185099999999,-16.78849,0.730019999999868,146.503360000001,146.268489999997,-0.234870000004065,"GBR30","GBR204",183,26.574268125855,27.5928674303,1.018599304445,5.94875989037817,6.97888576490112,1.03012587452295,"common",949,3.5,"Planktivore",20,"Demersal","coral",15,29.813,24.291,28.1117405,"N",-17.51851,146.50336,0.151362643375801
"Thalassoma quinquevittatum","Labridae","Actinopterygii","tropical","southern","west",-17.50713,-17.5531,-0.0459700000000218,118.966350000001,118.9738,0.00744999999922413,"NWS62","NWS58",140,27.8661285909713,28.0528317373461,0.1867031463748,7.46614472423762,8.06219163228656,0.596046908048937,"common",3510,3.6,"Planktivore",17,"Demersal","coral",40,30.674,25.661,19.7678721,"N",-17.50713,118.96635,0.215266757865901
"Thalassoma quinquevittatum","Labridae","Actinopterygii","tropical","northern","both",-14.0717000000002,-9.95826000000009,4.1134400000001,121.950830000001,144.150609999998,22.199779999997,"NWS35","TS20",140,28.8597537619699,27.3091472868217,-1.5506064751482,4.71357206670431,5.39444915467244,0.680877087968131,"common",3510,3.6,"Planktivore",17,"Demersal","coral",40,30.674,25.661,19.7678721,"N",-14.0717,121.95083,0.00668946648430335
"Thalassoma quinquevittatum","Labridae","Actinopterygii","tropical","southern","east",-31.5235200000003,-30.2070099999994,1.31651000000087,159.041410000004,153.265270000003,-5.77614000000094,"LHI2","SI8",140,21.7577086183311,22.6799726402189,0.922264021887848,5.91998092582813,6.91079664404053,0.990815718212402,"common",3510,3.6,"Planktivore",17,"Demersal","coral",40,30.674,25.661,19.7678721,"SE",-31.52352,159.04141,-2.835912568306
"Thalassoma septemfasciatum","Labridae","Actinopterygii","temperate","southern","west",-32.0243499999999,-32.0243499999999,0,115.451570000003,115.451570000003,0,"RI8","RI8",50,20.894230506156,20.4275444596443,-0.466686046511672,5.39444915467244,5.29045944114839,-0.103989713524048,"rare",1666,3.5,"Planktivore",31,"Demersal","rock",NA,25.455,21.682,NA,"SW",-32.02435,115.45157,0.880921738111748
"Thalassoma septemfasciatum","Labridae","Actinopterygii","temperate","northern","west",-23.044730000001,-26.12171,-3.07697999999908,113.818430000004,113.18267,-0.63576000000451,"NMP20","WA62",50,25.2579206566347,24.310009058306,-0.947911598328748,2.38629436111989,2.38629436111989,0,"rare",1666,3.5,"Planktivore",31,"Demersal","rock",NA,25.455,21.682,NA,"SW",-23.04473,113.81843,0.723501827723101
"Thelenota ananas","Stichopodidae","Holothuroidea","tropical","southern","west",-17.5473199999998,-17.28632,0.260999999999857,118.9668,119.3724,0.405599999999993,"NWS59","NWS90",67,27.8652530779754,28.1959233926129,0.330670314637501,4.49650756146648,4.36729582998647,-0.129211731480005,"rare",2479,NA,"Herbivore",60,"benthic","sand",NA,30.6745,27.1765,NA,"N",-17.54732,118.9668,0.213023255813901
"Thelenota ananas","Stichopodidae","Holothuroidea","tropical","southern","east",-30.2070099999994,-21.8972900000002,8.3097199999992,153.265270000003,153.53757,0.272299999997784,"SI8","CS48",67,22.6138714090287,25.904487004104,3.2906155950753,3.77258872223978,3.83321334405622,0.060624621816435,"rare",2479,NA,"Herbivore",60,"benthic","sand",NA,30.6745,27.1765,NA,"SE",-30.20701,153.26527,-1.5080437756498
"Thelenota ananas","Stichopodidae","Holothuroidea","tropical","northern","both",-10.2875,-10.0668699999999,0.220630000000037,143.709780000002,143.869690000003,0.159910000001219,"TS8","TS12",67,27.0074965800274,27.2879616963064,0.280465116279,2.09861228866811,1.69314718055995,-0.405465108108165,"rare",2479,NA,"Herbivore",60,"benthic","sand",NA,30.6745,27.1765,NA,"N",-10.2875,143.70978,0.772996365728599
"Thuridilla gracilis","Plakobranchidae","Gastropoda","tropical","southern","west",-17.2977199999999,-15.9609,1.33681999999987,119.342299999999,145.804319999999,26.4620200000003,"NWS93","GBR219",59,27.9753077975376,27.1466210670315,-0.828686730506099,2.94591014905531,4.40119738166216,1.45528723260684,"rare",1186,NA,"Benthic invertivore",2.5,"benthic","coral",NA,31.07,28.56675,NA,"N",-17.29772,119.3423,0.2171682626539
"Thuridilla gracilis","Plakobranchidae","Gastropoda","tropical","southern","east",-17.7142299999998,-23.1754800000003,-5.46125000000047,148.44453,151.908630000002,3.46410000000179,"CS125","GBR259",59,26.4251983584131,24.7195485636115,-1.7056497948016,3.30258509299405,4.2188758248682,0.916290731874155,"rare",1186,NA,"Benthic invertivore",2.5,"benthic","coral",NA,31.07,28.56675,NA,"N",-17.71423,148.44453,0.156224350205203
"Thuridilla gracilis","Plakobranchidae","Gastropoda","tropical","northern","both",-10.4342199999998,-10.0387499999998,0.395469999999957,144.452430000003,144.691980000003,0.239550000000065,"CS186","CS193",59,27.0615595075239,27.960775862069,0.8992163545451,1,2.09861228866811,1.09861228866811,"rare",1186,NA,"Benthic invertivore",2.5,"benthic","coral",NA,31.07,28.56675,NA,"N",-10.43422,144.45243,0.858047479375699
"Thysanophrys cirronasa","Platycephalidae","Actinopterygii","temperate","southern","both",-35.1257000000001,-35.0877299999993,0.0379700000007546,150.75189,150.798979999999,0.0470899999994572,"JBMP37","JBMP-S26",30,19.2051299589603,19.8923803009576,0.687250341997299,4.09104245335832,3.63905732961526,-0.451985123743058,"rare",134,4,"Higher carnivore",45,"benthic","rock",NA,24.56,19.7235,NA,"SE",-35.1257,150.75189,-1.0227319881441
"Thysanophrys cirronasa","Platycephalidae","Actinopterygii","temperate","northern","west",-35.1394,-34.9633500000004,0.176049999999648,138.45799,138.480290000004,0.0223000000035256,"GSV131","GSV125",30,17.4398495212038,21.2305,3.7906504787962,-Inf,-Inf,NA,"rare",134,4,"Higher carnivore",45,"benthic","rock",NA,24.56,19.7235,NA,"S",-35.1394,138.45799,0.2873187414501
"Thysanophrys cirronasa","Platycephalidae","Actinopterygii","temperate","northern","east",-32.7097599999981,-32.5991700000007,0.110589999997487,152.159250000022,152.324040000004,0.164789999981991,"PS20","PS1",30,20.6718969448245,21.3354856361149,0.663588691290435,1,1,0,"rare",134,4,"Higher carnivore",45,"benthic","rock",NA,24.56,19.7235,NA,"SE",-32.70976,152.15925,-1.38504897652437
"Tilodon sexfasciatus","Kyphosidae","Actinopterygii","temperate","southern","both",-39.0627499999998,-39.1130900000003,-0.050340000000503,146.445010000001,146.430339999999,-0.0146700000015016,"WP-S20","WP-S18",105,15.7518878248974,15.4556224350205,-0.296265389876933,6.24174701505964,6.36597601502185,0.124228999962209,"common",999,3.3,"Benthic invertivore",40,"pelagic site attached","rock",30,22.7442,18.1365,12.0969732,"S",-39.06275,146.44501,-0.0231326949385
"Tilodon sexfasciatus","Kyphosidae","Actinopterygii","temperate","northern","east",-37.8884699999997,-39.4490000000004,-1.56053000000072,147.967520000004,147.302029999999,-0.665490000004695,"VIC9","KG-S12",105,15.8002872777018,15.5466757865937,-0.253611491108099,-Inf,-Inf,NA,"common",999,3.3,"Benthic invertivore",40,"pelagic site attached","rock",30,22.7442,18.1365,12.0969732,"SE",-37.88847,147.96752,0.206558206675501
"Tilodon sexfasciatus","Kyphosidae","Actinopterygii","temperate","northern","west",-32.0172499999991,-31.9892600000001,0.0279899999989759,115.500139999995,115.517460000002,0.0173200000066345,"RI1","RI4",105,20.6572366621067,20.3883789329685,-0.268857729138151,3.30258509299405,3.39789527279837,0.0953101798043248,"common",999,3.3,"Benthic invertivore",40,"pelagic site attached","rock",30,22.7442,18.1365,12.0969732,"SW",-32.01725,115.50014,-0.0157245117039508
"Tosia australis","Goniasteridae","Asteroidea","temperate","northern","west",-34.9864799999998,-34.97583,0.0106499999998562,138.45401,138.4514,-0.00261000000026002,"GSV126","GSV133",127,17.5386730506156,17.602024623803,0.0633515731874006,3.89037175789616,3.77258872223978,-0.117783035656383,"common",618,NA,"Benthic invertivore",10,"benthic","rock",40,22.058,15.9115,NA,"S",-34.98648,138.45401,0.064500683994499
"Tosia australis","Goniasteridae","Asteroidea","temperate","northern","east",-35.0877299999993,-42.5835900000004,-7.49586000000112,150.798979999999,147.915659999999,-2.88332000000017,"JBMP-S26","MIR-S14",127,19.5734336525308,15.0173158085158,-4.55611784401501,1.69314718055995,1.69314718055995,0,"common",618,NA,"Benthic invertivore",10,"benthic","rock",40,22.058,15.9115,NA,"SE",-35.08773,150.79898,-1.6160406445694
"Tosia australis","Goniasteridae","Asteroidea","temperate","southern","both",-42.6608199999998,-42.8980899999995,-0.237269999999747,148.006969999994,147.668990000001,-0.337979999992854,"MIR-S9","TAS79",127,14.3861285909712,14.5926812585499,0.206552667578679,6.95064255258773,6.86929691313377,-0.0813456394539527,"common",618,NA,"Benthic invertivore",10,"benthic","rock",40,22.058,15.9115,NA,"TAS",-42.66082,148.00697,0.531594417077102
"Trachichthys australis","Trachichthyidae","Actinopterygii","temperate","northern","east",-30.2045099999998,-28.6110000000005,1.59350999999927,153.267809999999,153.62831,0.360500000000684,"SI16","CBMP1",54,22.4954719562243,24.117168426485,1.62169647026065,1.69314718055995,1.69314718055995,0,"rare",636,3.6,"Planktivore",18,"Demersal","rock",30,23.4864,18.301,2.6137722,"SE",-30.20451,153.26781,0.272424481768898
