"survey_id","latitude","longitude","survey_date","mean_sst","median_sst","q95_sst","q05_sst","min_sst","max_sst"
3002557,-37.52067,149.9643,2011-02-04,17.4991244870041,17.37,21.48,14.04,13.25,22.43
3002558,-37.52067,149.9643,2011-02-04,17.4991244870041,17.37,21.48,14.04,13.25,22.43
3002559,-37.52067,149.9643,2011-02-04,17.4991244870041,17.37,21.48,14.04,13.25,22.43
3002560,-37.51933,149.96294,2011-02-05,17.4992612859097,17.37,21.48,14.04,13.25,22.43
3002561,-37.51933,149.96294,2011-02-05,17.4992612859097,17.37,21.48,14.04,13.25,22.43
3002562,-37.55564,149.90763,2011-02-05,17.3208071135431,17.22,21.45,13.9,13.3,22.39
3002563,-37.55564,149.90763,2011-02-05,17.3208071135431,17.22,21.45,13.9,13.3,22.39
3002566,-37.57328,149.7673,2011-02-08,16.7512585499316,16.63,20.96,13.425,12.83,22.06
3002567,-37.57328,149.7673,2011-02-08,16.7512585499316,16.63,20.96,13.425,12.83,22.06
3002568,-37.57328,149.7673,2011-02-08,16.7512585499316,16.63,20.96,13.425,12.83,22.06
3002572,-37.57328,149.7673,2011-02-08,16.7512585499316,16.63,20.96,13.425,12.83,22.06
3002574,-38.27462,144.64918,2011-05-10,16.0505335157319,15.96,20.57,11.86,11.02,21.75
3002575,-38.27462,144.64918,2011-05-10,16.0505335157319,15.96,20.57,11.86,11.02,21.75
3002576,-38.32786,144.741,2011-05-09,16.0388098495212,15.96,20.7,11.73,11.02,21.88
3002577,-38.3173,144.71725,2011-05-06,16.0378796169631,15.95,20.7,11.73,11.02,21.88
3002578,-38.3173,144.71725,2011-05-06,16.0378796169631,15.95,20.7,11.73,11.02,21.88
3002579,-38.3173,144.71725,2011-05-06,16.0378796169631,15.95,20.7,11.73,11.02,21.88
3002580,-38.3173,144.71725,2011-05-06,16.0378796169631,15.95,20.7,11.73,11.02,21.88
3002581,-38.2767,144.69762,2011-05-07,16.0456634746922,15.99,20.72,11.705,10.96,21.92
3002582,-38.2767,144.69762,2011-05-07,16.0456634746922,15.99,20.72,11.705,10.96,21.92
3002583,-38.30208,144.65869,2011-05-08,16.0350752393981,15.96,20.545,11.87,11.1,21.68
3002584,-38.30208,144.65869,2011-05-08,16.0350752393981,15.96,20.545,11.87,11.1,21.68
3002585,-38.30208,144.65869,2011-05-08,16.0350752393981,15.96,20.545,11.87,11.1,21.68
3002586,-38.30412,144.65585,2011-05-07,16.0349110807114,15.96,20.545,11.87,11.1,21.68
3002587,-38.30412,144.65585,2011-05-07,16.0349110807114,15.96,20.545,11.87,11.1,21.68
3002588,-38.30412,144.65585,2011-05-07,16.0349110807114,15.96,20.545,11.87,11.1,21.68
3002589,-38.30412,144.65585,2011-05-07,16.0349110807114,15.96,20.545,11.87,11.1,21.68
3002590,-38.30692,144.80102,2011-05-09,16.044268125855,15.97,20.93,11.51,10.9,22.23
3002591,-38.30692,144.80102,2011-05-09,16.044268125855,15.97,20.93,11.51,10.9,22.23
3002592,-38.27528,144.65549,2011-05-08,16.0458960328317,15.99,20.72,11.705,10.96,21.92
3002593,-38.27528,144.65549,2011-05-08,16.0458960328317,15.99,20.72,11.705,10.96,21.92
3002594,-38.27528,144.65549,2011-05-08,16.0458960328317,15.99,20.72,11.705,10.96,21.92
3002595,-38.27528,144.65549,2011-05-08,16.0458960328317,15.99,20.72,11.705,10.96,21.92
3002596,-38.28733,144.62,2011-05-10,16.0505335157319,15.96,20.57,11.86,11.02,21.75
3002597,-38.28733,144.62,2011-05-10,16.0505335157319,15.96,20.57,11.86,11.02,21.75
3002598,-38.30425,144.65896,2011-05-06,16.0345417236662,15.91,20.545,11.87,11.1,21.68
3002599,-38.30425,144.65896,2011-05-06,16.0345417236662,15.91,20.545,11.87,11.1,21.68
3002600,-38.30425,144.65896,2011-05-06,16.0345417236662,15.91,20.545,11.87,11.1,21.68
3002601,-38.30425,144.65896,2011-05-06,16.0345417236662,15.91,20.545,11.87,11.1,21.68
3002616,-37.55302,149.90612,2011-01-06,17.2861833105335,17.22,21.45,13.9,13.3,22.39
3002617,-37.55564,149.90763,2011-02-01,17.3210807113543,17.22,21.45,13.9,13.3,22.39
3002618,-37.55564,149.90763,2011-02-01,17.3210807113543,17.22,21.45,13.9,13.3,22.39
3002619,-37.50987,149.9735,2011-02-04,17.4991244870041,17.37,21.48,14.04,13.25,22.43
3002620,-37.50987,149.9735,2011-02-04,17.4991244870041,17.37,21.48,14.04,13.25,22.43
3002621,-37.51933,149.96294,2011-02-05,17.4992612859097,17.37,21.48,14.04,13.25,22.43
3002622,-37.51933,149.96294,2011-02-05,17.4992612859097,17.37,21.48,14.04,13.25,22.43
3002623,-37.55564,149.90763,2011-02-05,17.3208071135431,17.22,21.45,13.9,13.3,22.39
3002624,-37.55564,149.90763,2011-02-05,17.3208071135431,17.22,21.45,13.9,13.3,22.39
3002918,-38.16274,145.08791,2011-02-04,16.0749931600547,15.68,21.495,11.03,10.49,22.96
3002919,-38.3573,144.77369,2011-02-25,16.0264842681259,15.75,20.665,11.785,11.13,21.8
3002920,-37.89712,144.98273,2011-03-06,16.1160465116279,15.94,21.43,10.935,10.46,23.18
3002921,-38.11666,144.68333,2011-03-19,16.1024760601915,15.85,21.18,11.27,10.52,22.77
3002922,-38.11666,144.68333,2011-03-19,16.1024760601915,15.85,21.18,11.27,10.52,22.77
3002924,-37.8684,144.91274,2011-04-07,16.1153488372093,15.96,21.43,10.935,10.46,23.18
3002925,-37.87285,144.9044,2011-04-07,16.1153488372093,15.96,21.43,10.935,10.46,23.18
4000676,-16.93144,145.98775,2010-07-04,26.5247742818057,26.36,29.495,23.03,22.2,30.43
4000677,-16.93144,145.98775,2010-07-04,26.5247742818057,26.36,29.495,23.03,22.2,30.43
4000678,-16.52825,145.99349,2010-07-01,26.818659370725,26.59,29.515,23.675,22.89,30.82
4000679,-16.52825,145.99349,2010-07-01,26.818659370725,26.59,29.515,23.675,22.89,30.82
4000680,-16.52825,145.99349,2010-07-05,26.8254172366621,26.59,29.515,23.675,22.89,30.82
4000681,-16.52825,145.99349,2010-07-05,26.8254172366621,26.59,29.515,23.675,22.89,30.82
4000682,-16.60383,145.96884,2010-07-01,26.7527496580027,26.5,29.515,23.555,22.76,30.81
4000683,-16.60383,145.96884,2010-07-01,26.7527496580027,26.5,29.515,23.555,22.76,30.81
4000684,-16.60383,145.96884,2010-07-05,26.7593570451436,26.5,29.515,23.555,22.76,30.81
4000685,-16.60383,145.96884,2010-07-05,26.7593570451436,26.5,29.515,23.555,22.76,30.81
4000686,-16.88857,146.19184,2010-07-02,26.7681395348837,26.6,29.47,23.64,22.89,30.55
4000687,-16.88857,146.19184,2010-07-02,26.7681395348837,26.6,29.47,23.64,22.89,30.55
4000688,-16.88857,146.19184,2010-07-02,26.7681395348837,26.6,29.47,23.64,22.89,30.55
4000689,-16.88857,146.19184,2010-07-02,26.7681395348837,26.6,29.47,23.64,22.89,30.55
4000690,-16.88857,146.19184,2010-07-02,26.7681395348837,26.6,29.47,23.64,22.89,30.55
4000691,-16.42525,145.99103,2010-07-01,26.875512995896,26.67,29.49,23.76,23,30.76
4000692,-16.78849,146.26849,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000693,-16.78849,146.26849,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000694,-16.78849,146.26849,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000695,-16.78849,146.26849,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000696,-16.78849,146.26849,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000697,-16.78773,146.26774,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000698,-16.78773,146.26774,2010-07-03,26.9152530779754,26.71,29.52,23.945,23.27,30.48
4000699,-16.78387,146.27118,2010-07-04,26.916853625171,26.71,29.52,23.945,23.27,30.48
4000700,-16.78387,146.27118,2010-07-04,26.916853625171,26.71,29.52,23.945,23.27,30.48
4000701,-16.73392,146.26511,2010-07-04,26.943926128591,26.76,29.53,24,23.33,30.48
4000702,-16.73392,146.26511,2010-07-04,26.943926128591,26.76,29.53,24,23.33,30.48
4000703,-16.73186,146.26677,2010-07-04,26.943926128591,26.76,29.53,24,23.33,30.48
4000704,-16.73186,146.26677,2010-07-04,26.943926128591,26.76,29.53,24,23.33,30.48
4000705,-16.7296,146.2678,2010-07-05,26.9457181942544,26.76,29.53,24,23.33,30.48
4000706,-16.7296,146.2678,2010-07-05,26.9457181942544,26.76,29.53,24,23.33,30.48
4000707,-17.2294,146.09131,2010-07-13,26.432804377565,26.39,29.415,22.77,21.95,30.32
4000708,-17.2294,146.09131,2010-07-13,26.432804377565,26.39,29.415,22.77,21.95,30.32
4000709,-17.20315,146.07662,2010-07-13,26.432804377565,26.39,29.415,22.77,21.95,30.32
4000710,-17.20315,146.07662,2010-07-13,26.432804377565,26.39,29.415,22.77,21.95,30.32
4000711,-17.22682,146.09528,2010-07-14,26.4356908344733,26.39,29.415,22.775,21.95,30.32
4000712,-17.22682,146.09528,2010-07-14,26.4356908344733,26.39,29.415,22.775,21.95,30.32
4000713,-17.21662,146.08918,2010-07-14,26.4356908344733,26.39,29.415,22.775,21.95,30.32
4000714,-17.21662,146.08918,2010-07-14,26.4356908344733,26.39,29.415,22.775,21.95,30.32
4000715,-15.9758,145.8291,2010-07-04,26.8956771545828,26.71,29.42,23.77,23.1,30.23
4000716,-15.9609,145.80432,2010-07-04,26.8956771545828,26.71,29.42,23.77,23.1,30.23
4000717,-15.96846,145.81968,2010-07-04,26.8956771545828,26.71,29.42,23.77,23.1,30.23
4000718,-17.93784,146.16255,2010-06-21,26.2748426812586,26.3,29.44,22.305,21.51,30.46
4000719,-17.93784,146.16255,2010-06-21,26.2748426812586,26.3,29.44,22.305,21.51,30.46
4000720,-14.65706,145.45076,2010-06-28,26.8567989056088,26.73,29.465,23.75,23.06,30.2
4000721,-14.65706,145.45076,2010-06-28,26.8567989056088,26.73,29.465,23.75,23.06,30.2
4000722,-14.65528,145.45049,2010-06-28,26.8567989056088,26.73,29.465,23.75,23.06,30.2
4000723,-14.65528,145.45049,2010-06-28,26.8567989056088,26.73,29.465,23.75,23.06,30.2
4000724,-14.68708,145.44327,2010-06-29,26.8054582763338,26.64,29.46,23.625,22.89,30.23
4000725,-14.68708,145.44327,2010-06-29,26.8054582763338,26.64,29.46,23.625,22.89,30.23
4000726,-14.68689,145.44195,2010-06-29,26.8054582763338,26.64,29.46,23.625,22.89,30.23
4000727,-14.68689,145.44195,2010-06-29,26.8054582763338,26.64,29.46,23.625,22.89,30.23
4000728,-14.64588,145.45546,2010-06-30,26.8992749658003,26.78,29.48,23.845,23.13,30.2
4000729,-14.64588,145.45546,2010-06-30,26.8992749658003,26.78,29.48,23.845,23.13,30.2
4000730,-14.6461,145.45386,2010-06-30,26.8992749658003,26.78,29.48,23.845,23.13,30.2
4000731,-14.6461,145.45386,2010-06-30,26.8992749658003,26.78,29.48,23.845,23.13,30.2
4000732,-14.64524,145.45471,2010-07-01,26.9005198358413,26.78,29.48,23.845,23.13,30.2
4000733,-14.64524,145.45471,2010-07-01,26.9005198358413,26.78,29.48,23.845,23.13,30.2
4000734,-14.68717,145.46565,2010-07-02,26.8617920656635,26.73,29.465,23.75,23.06,30.2
4000735,-14.68717,145.46565,2010-07-02,26.8617920656635,26.73,29.465,23.75,23.06,30.2
4000736,-14.68279,145.46565,2010-07-02,26.8617920656635,26.73,29.465,23.75,23.06,30.2
4000737,-14.68279,145.46565,2010-07-02,26.8617920656635,26.73,29.465,23.75,23.06,30.2
4000738,-14.66541,145.44227,2010-06-23,26.7989466484268,26.64,29.46,23.625,22.89,30.23
4000739,-14.66541,145.44227,2010-06-23,26.7989466484268,26.64,29.46,23.625,22.89,30.23
4000740,-14.68924,145.44413,2010-06-23,26.7989466484268,26.64,29.46,23.625,22.89,30.23
4000741,-14.68924,145.44413,2010-06-23,26.7989466484268,26.64,29.46,23.625,22.89,30.23
4000742,-14.65277,145.4505,2010-06-24,26.8529138166895,26.73,29.465,23.75,23.06,30.2
4000743,-14.65277,145.4505,2010-06-24,26.8529138166895,26.73,29.465,23.75,23.06,30.2
4000744,-14.65277,145.4505,2010-06-24,26.8529138166895,26.73,29.465,23.75,23.06,30.2
4000745,-14.65277,145.4505,2010-06-24,26.8529138166895,26.73,29.465,23.75,23.06,30.2
4000746,-14.69473,145.45921,2010-06-25,26.8536525307798,26.73,29.465,23.75,23.06,30.2
4000747,-14.69473,145.45921,2010-06-25,26.8536525307798,26.73,29.465,23.75,23.06,30.2
4000748,-14.68942,145.46617,2010-06-26,26.854268125855,26.73,29.465,23.75,23.06,30.2
4000749,-14.68942,145.46617,2010-06-26,26.854268125855,26.73,29.465,23.75,23.06,30.2
4000750,-14.68942,145.46617,2010-06-26,26.854268125855,26.73,29.465,23.75,23.06,30.2
4000751,-14.68942,145.46617,2010-06-26,26.854268125855,26.73,29.465,23.75,23.06,30.2
4000752,-14.65101,145.44851,2010-06-28,26.8038714090287,26.64,29.46,23.625,22.89,30.23
4000753,-14.65101,145.44851,2010-07-01,26.8075786593707,26.64,29.46,23.625,22.89,30.23
4000754,-27.93638,153.4276,2010-08-26,23.1018194254446,23.48,26.44,19.545,18.54,27.08
4000755,-23.18698,150.9337,2010-07-09,24.1937756497948,24.46,27.945,19.37,18.34,28.92
4000756,-23.18698,150.9337,2010-07-09,24.1937756497948,24.46,27.945,19.37,18.34,28.92
4000757,-23.18698,150.9337,2010-07-09,24.1937756497948,24.46,27.945,19.37,18.34,28.92
4000758,-23.1957,150.93748,2010-07-14,24.2025170998632,24.46,27.945,19.56,18.34,28.92
4000759,-23.1957,150.93748,2010-07-14,24.2025170998632,24.46,27.945,19.56,18.34,28.92
4000760,-23.18833,150.93451,2010-07-10,24.1951573187415,24.46,27.945,19.37,18.34,28.92
4000761,-23.18833,150.93451,2010-07-10,24.1951573187415,24.46,27.945,19.37,18.34,28.92
4000762,-23.18833,150.93451,2010-07-10,24.1951573187415,24.46,27.945,19.37,18.34,28.92
4000763,-23.16335,150.92145,2010-07-11,24.1970041039672,24.46,27.945,19.415,18.34,28.92
4000764,-23.16335,150.92145,2010-07-11,24.1970041039672,24.46,27.945,19.415,18.34,28.92
4000765,-23.16335,150.92145,2010-07-11,24.1970041039672,24.46,27.945,19.415,18.34,28.92
4000766,-23.17116,150.92335,2010-07-11,24.1970041039672,24.46,27.945,19.415,18.34,28.92
4000767,-23.17116,150.92335,2010-07-11,24.1970041039672,24.46,27.945,19.415,18.34,28.92
4000768,-23.17116,150.92335,2010-07-11,24.1970041039672,24.46,27.945,19.415,18.34,28.92
4000769,-23.15684,150.95608,2010-07-12,24.2291792065663,24.45,27.94,19.6,18.58,28.89
4000770,-23.15684,150.95608,2010-07-12,24.2291792065663,24.45,27.94,19.6,18.58,28.89
4000771,-23.15684,150.95608,2010-07-12,24.2291792065663,24.45,27.94,19.6,18.58,28.89
4000772,-23.16641,150.95166,2010-07-12,24.2291792065663,24.45,27.94,19.6,18.58,28.89
4000773,-23.16641,150.95166,2010-07-12,24.2291792065663,24.45,27.94,19.6,18.58,28.89
4000774,-23.16641,150.95166,2010-07-12,24.2291792065663,24.45,27.94,19.6,18.58,28.89
4000775,-23.18711,150.98134,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000775,-23.18711,150.98134,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000775,-23.18769,150.9803,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000775,-23.18769,150.9803,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000776,-23.18711,150.98134,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000776,-23.18711,150.98134,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000776,-23.18769,150.9803,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000776,-23.18769,150.9803,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000777,-23.19801,150.96855,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000778,-23.19801,150.96855,2010-07-13,24.2310123119015,24.45,27.94,19.625,18.58,28.89
4000779,-23.17081,150.92013,2010-07-14,24.2025170998632,24.46,27.945,19.56,18.34,28.92
4000780,-23.17081,150.92013,2010-07-14,24.2025170998632,24.46,27.945,19.56,18.34,28.92
4000781,-18.13575,146.2799,2010-06-26,26.2833926128591,26.27,29.395,22.345,21.65,30.35
4000782,-18.13575,146.2799,2010-06-26,26.2833926128591,26.27,29.395,22.345,21.65,30.35
4000783,-18.13575,146.2799,2010-06-26,26.2833926128591,26.27,29.395,22.345,21.65,30.35
4000784,-18.13575,146.2799,2010-06-26,26.2833926128591,26.27,29.395,22.345,21.65,30.35
4000785,-18.13575,146.2799,2010-06-26,26.2833926128591,26.27,29.395,22.345,21.65,30.35
4000786,-18.13575,146.2799,2010-06-26,26.2833926128591,26.27,29.395,22.345,21.65,30.35
4000787,-18.04677,146.20102,2010-06-27,26.2860328317373,26.29,29.43,22.325,21.58,30.39
4000788,-18.04677,146.20102,2010-06-27,26.2860328317373,26.29,29.43,22.325,21.58,30.39
4000789,-18.03613,146.20003,2010-06-27,26.2860328317373,26.29,29.43,22.325,21.58,30.39
4000790,-18.03613,146.20003,2010-06-27,26.2860328317373,26.29,29.43,22.325,21.58,30.39
4000791,-18.03954,146.20022,2010-06-27,26.2860328317373,26.29,29.43,22.325,21.58,30.39
4000792,-18.03954,146.20022,2010-06-27,26.2860328317373,26.29,29.43,22.325,21.58,30.39
4000793,-18.0375,146.17934,2010-06-28,26.2658686730506,26.3,29.44,22.245,21.44,30.42
4000794,-18.0375,146.17934,2010-06-28,26.2658686730506,26.3,29.44,22.245,21.44,30.42
4000795,-18.0385,146.1817,2010-06-28,26.2658686730506,26.3,29.44,22.245,21.44,30.42
4000797,-17.77205,146.44973,2010-07-09,26.5095485636115,26.37,29.36,23,22.38,30.46
4000798,-17.77205,146.44973,2010-07-09,26.5095485636115,26.37,29.36,23,22.38,30.46
4000799,-17.77205,146.44973,2010-07-09,26.5095485636115,26.37,29.36,23,22.38,30.46
4000800,-17.77205,146.44973,2010-07-09,26.5095485636115,26.37,29.36,23,22.38,30.46
4000801,-27.38898,153.55097,2010-07-19,23.999781121751,24.21,27.215,20.55,19.85,28.13
4000802,-27.38898,153.55097,2010-07-19,23.999781121751,24.21,27.215,20.55,19.85,28.13
4000803,-27.51784,153.38356,2010-07-25,23.1845143638851,23.43,27,18.995,18.18,27.53
4000804,-27.51784,153.38356,2010-07-25,23.1845143638851,23.43,27,18.995,18.18,27.53
4000805,-27.41351,153.52519,2010-07-20,23.8277291381669,24.06,27.16,20.31,19.69,28.03
4000806,-27.41351,153.52519,2010-07-20,23.8277291381669,24.06,27.16,20.31,19.69,28.03
4000807,-27.41351,153.52519,2010-07-21,23.8294528043776,24.06,27.16,20.31,19.69,28.03
4000808,-27.41351,153.52519,2010-07-21,23.8294528043776,24.06,27.16,20.31,19.69,28.03
4000809,-27.49006,153.37641,2010-07-21,23.2187824897401,23.47,27.04,19.045,18.23,27.6
4000810,-27.49006,153.37641,2010-07-21,23.2187824897401,23.47,27.04,19.045,18.23,27.6
4000811,-27.40026,153.43747,2010-07-22,23.4513269493844,23.7,27.025,19.565,18.89,27.72
4000812,-27.41422,153.52683,2010-07-22,23.8312311901505,24.06,27.16,20.31,19.69,28.03
4000813,-27.41422,153.52683,2010-07-22,23.8312311901505,24.06,27.16,20.31,19.69,28.03
4000814,-27.39602,153.4379,2010-07-22,23.4846922024624,23.72,27.05,19.665,19.02,27.75
4000815,-27.39602,153.4379,2010-07-22,23.4846922024624,23.72,27.05,19.665,19.02,27.75
4000816,-27.50058,153.37385,2010-07-24,23.1819835841313,23.43,27,18.995,18.18,27.53
4000817,-27.50058,153.37385,2010-07-24,23.1819835841313,23.43,27,18.995,18.18,27.53
4000818,-16.47914,139.2713,2010-07-03,27.5005745554036,28.67,31.07,22,20.09,32.25
4000819,-16.47914,139.2713,2010-07-03,27.5005745554036,28.67,31.07,22,20.09,32.25
4000820,-16.42055,139.4664,2010-07-03,27.4690697674419,28.61,30.975,22.04,19.86,32.13
4000821,-16.42055,139.4664,2010-07-03,27.4690697674419,28.61,30.975,22.04,19.86,32.13
4000822,-16.41361,139.63389,2010-07-04,27.423926128591,28.45,30.83,22.115,20.16,31.89
4000823,-16.41361,139.63389,2010-07-04,27.423926128591,28.45,30.83,22.115,20.16,31.89
4000824,-16.39255,139.62931,2010-07-04,27.4721067031464,28.47,30.825,22.3,20.48,31.84
4000825,-16.39255,139.62931,2010-07-04,27.4721067031464,28.47,30.825,22.3,20.48,31.84
4000826,-16.378,139.59747,2010-07-04,27.4867989056088,28.5,30.86,22.255,20.33,31.95
4000827,-16.378,139.59747,2010-07-04,27.4867989056088,28.5,30.86,22.255,20.33,31.95
4000828,-16.38094,139.59973,2010-07-05,27.4874418604651,28.5,30.86,22.255,20.33,31.95
4000829,-16.38094,139.59973,2010-07-05,27.4874418604651,28.5,30.86,22.255,20.33,31.95
4000830,-16.28718,139.42439,2010-07-05,27.589220246238,28.51,30.89,22.57,20.81,32.02
4000831,-16.28718,139.42439,2010-07-05,27.589220246238,28.51,30.89,22.57,20.81,32.02
4000832,-16.23366,139.25151,2010-07-05,27.6432831737346,28.54,30.905,22.715,21.13,31.99
4000833,-16.23366,139.25151,2010-07-05,27.6432831737346,28.54,30.905,22.715,21.13,31.99
4000834,-26.36056,153.11399,2010-07-18,23.535950752394,23.88,26.815,19.735,19.11,27.27
4000835,-26.36056,153.11399,2010-07-18,23.535950752394,23.88,26.815,19.735,19.11,27.27
4000836,-26.35399,153.08292,2010-07-18,23.5041723666211,23.86,26.785,19.675,19.05,27.26
4000837,-19.9783,148.26147,2010-06-29,25.6388919288646,25.78,29.01,21.305,20.16,29.82
4000838,-19.9783,148.26147,2010-06-29,25.6388919288646,25.78,29.01,21.305,20.16,29.82
4000839,-19.9783,148.26147,2010-06-29,25.6388919288646,25.78,29.01,21.305,20.16,29.82
4000840,-24.88209,152.48897,2010-07-17,23.5761149110807,24,27.675,18.4,17.37,28.25
4000841,-24.88209,152.48897,2010-07-17,23.5761149110807,24,27.675,18.4,17.37,28.25
4000842,-24.8397,152.47916,2010-07-18,23.6127770177839,24,27.685,18.445,17.39,28.25
4000843,-24.8397,152.47916,2010-07-19,23.612024623803,24,27.685,18.445,17.39,28.25
4000844,-20.08833,148.90631,2010-07-08,25.7998358413133,25.83,28.815,21.785,21.14,29.6
4000845,-20.08833,148.90631,2010-07-08,25.7998358413133,25.83,28.815,21.785,21.14,29.6
4000846,-20.07899,148.87646,2010-07-09,25.7845280437757,25.82,28.82,21.75,21.07,29.64
4000847,-20.07899,148.87646,2010-07-09,25.7845280437757,25.82,28.82,21.75,21.07,29.64
4000848,-20.04033,148.88061,2010-07-10,25.8484268125855,25.9,28.83,21.865,21.19,29.68
4000849,-20.15526,149.03571,2010-07-13,25.7424076607387,25.76,28.79,21.69,21.02,29.44
4000850,-20.06494,148.92328,2010-07-14,25.8101504787962,25.83,28.815,21.825,21.14,29.6
4000851,-20.06494,148.92328,2010-07-14,25.8101504787962,25.83,28.815,21.825,21.14,29.6
4000852,-20.05117,148.89869,2010-07-14,25.7934062927497,25.82,28.82,21.79,21.07,29.64
4000853,-20.05117,148.89869,2010-07-14,25.7934062927497,25.82,28.82,21.79,21.07,29.64
5000250,-35.67547,136.93909,2009-03-28,17.5580573951435,17.17,20.77,14.028,13.64,21.79
5000251,-35.67547,136.93909,2009-03-28,17.5580573951435,17.17,20.77,14.028,13.64,21.79
5000252,-35.69308,136.85916,2009-03-28,17.5333112582781,17.19,20.614,14.188,13.84,21.66
5000253,-35.69308,136.85916,2009-03-28,17.5333112582781,17.19,20.614,14.188,13.84,21.66
5000254,-35.68682,136.88361,2009-03-29,17.5381718061674,17.2,20.6135,14.1895,13.84,21.66
5000255,-35.68682,136.88361,2009-03-29,17.5381718061674,17.2,20.6135,14.1895,13.84,21.66
5000256,-35.68327,136.90675,2009-03-29,17.5631718061674,17.185,20.77,14.0295,13.64,21.79
5000257,-35.68327,136.90675,2009-03-29,17.5631718061674,17.185,20.77,14.0295,13.64,21.79
5000258,-35.60394,137.24323,2009-03-30,17.5860879120879,17.61,20.843,13.45,12.9,21.75
5000259,-35.60394,137.24323,2009-03-30,17.5860879120879,17.61,20.843,13.45,12.9,21.75
5000260,-35.74523,136.64697,2009-04-29,17.4676288659794,17.48,19.932,14.752,14.4,20.92
5000261,-35.74523,136.64697,2009-04-29,17.4676288659794,17.48,19.932,14.752,14.4,20.92
5000262,-35.74523,136.64697,2009-04-30,17.4696090534979,17.485,19.93,14.7525,14.4,20.92
5000263,-35.58627,137.37837,2009-03-20,17.4828539325843,17.54,20.724,13.262,12.71,21.67
5000264,-35.58627,137.37837,2009-03-20,17.4828539325843,17.54,20.724,13.262,12.71,21.67
5000265,-35.58627,137.37837,2009-03-20,17.4828539325843,17.54,20.724,13.262,12.71,21.67
5000266,-35.11686,138.46846,2009-11-07,17.3407828655835,17.15,22.08,12.692,11.99,23.66
5000267,-37.48789,140.00589,2009-11-15,15.6675766423358,15.7,17.36,13.814,13.12,19.81
5000268,-35.58716,137.41371,2009-03-20,17.4584269662921,17.54,20.656,13.222,12.65,21.68
5000269,-35.58716,137.41371,2009-03-20,17.4584269662921,17.54,20.656,13.222,12.65,21.68
5000270,-35.58716,137.41371,2009-03-20,17.4584269662921,17.54,20.656,13.222,12.65,21.68
5000271,-35.65538,137.64478,2009-03-21,17.3139013452915,17.525,20.465,13.22,12.65,21.6
5000272,-35.65538,137.64478,2009-03-21,17.3139013452915,17.525,20.465,13.22,12.65,21.6
5000273,-35.65538,137.64478,2009-03-21,17.3139013452915,17.525,20.465,13.22,12.65,21.6
5000274,-35.71555,137.93411,2009-03-22,17.2585234899329,17.53,20.525,13.09,12.81,21.17
5000275,-35.71555,137.93411,2009-03-22,17.2585234899329,17.53,20.525,13.09,12.81,21.17
5000276,-35.71555,137.93411,2009-03-22,17.2585234899329,17.53,20.525,13.09,12.81,21.17
5000277,-35.7172,137.90473,2009-03-22,17.2585234899329,17.53,20.525,13.09,12.81,21.17
5000278,-35.7172,137.90473,2009-03-22,17.2585234899329,17.53,20.525,13.09,12.81,21.17
5000279,-35.7172,137.90473,2009-03-22,17.2585234899329,17.53,20.525,13.09,12.81,21.17
5000280,-35.61596,137.2106,2009-03-23,17.5460491071429,17.49,20.8465,13.45,12.9,21.75
5000281,-35.61596,137.2106,2009-03-23,17.5460491071429,17.49,20.8465,13.45,12.9,21.75
5000282,-35.61596,137.2106,2009-03-23,17.5460491071429,17.49,20.8465,13.45,12.9,21.75
5000284,-35.61596,137.2106,2009-03-23,17.5460491071429,17.49,20.8465,13.45,12.9,21.75
5000285,-35.60019,137.26747,2009-03-23,17.5328571428571,17.5,20.84,13.3935,12.85,21.73
5000286,-35.60019,137.26747,2009-03-23,17.5328571428571,17.5,20.84,13.3935,12.85,21.73
5000287,-35.60019,137.26747,2009-03-23,17.5328571428571,17.5,20.84,13.3935,12.85,21.73
5000288,-35.60019,137.26747,2009-03-23,17.5328571428571,17.5,20.84,13.3935,12.85,21.73
5000289,-35.62865,137.1436,2009-03-27,17.583296460177,17.41,20.869,13.611,13.05,21.82
5000290,-35.62865,137.1436,2009-03-27,17.583296460177,17.41,20.869,13.611,13.05,21.82
5000291,-35.62865,137.1436,2009-03-27,17.583296460177,17.41,20.869,13.611,13.05,21.82
5000292,-35.62192,137.18793,2009-03-27,17.5772345132743,17.485,20.87,13.5255,12.97,21.78
